dataset,target_id,method,strict_closed,display_status,reaction_count,source_sha256,selection
PaRoutes120,n5_3961,paroutes_retrostar,False,open,5,b6636d9b16d3f904c9394f6540b8374fd13f15084bc16c1c7919f5829b03222f,top_route_path in hash-verified formal results
PaRoutes120,n5_4003,paroutes_retrostar,False,open,2,a332e32a27f33297815971df24b27b6faa717e6f5e3010af6fd8ecfba4f33c86,top_route_path in hash-verified formal results
PaRoutes120,n5_4017,paroutes_retrostar,True,closed,5,2f9f69984da8313b3406a32a144ee339b8f46dc0975944bbb7c4e34bad86ebcb,top_route_path in hash-verified formal results
PaRoutes120,n5_4134,paroutes_retrostar,False,open,6,897417e7109a2aa13cdced734422b2c1dcb8484c73a0ea2d9f0897b2edcb52c5,top_route_path in hash-verified formal results
PaRoutes120,n5_4328,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n5_4400,paroutes_retrostar,False,open,5,2dec4a422d43badcdd0a2c1b60bdccbcb5dc5138b93e82034a671e6b2af3de9e,top_route_path in hash-verified formal results
PaRoutes120,n5_5256,paroutes_retrostar,False,open,3,3f048585db1589c2e18d5aaf5d7ed4152844a2d824836d3ab416f41874aaa422,top_route_path in hash-verified formal results
PaRoutes120,n5_5306,paroutes_retrostar,True,closed,3,546edc47bb03a2c783e6bb054d4007ee861a9352371f38b19d04703c925e5416,top_route_path in hash-verified formal results
PaRoutes120,n5_5313,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n5_5455,paroutes_retrostar,True,closed,3,1add02ebe99c8325e87a838d5dac559a8864d1d1f493a556c605089798449971,top_route_path in hash-verified formal results
PaRoutes120,n5_5531,paroutes_retrostar,True,closed,3,260b987fe4a42782c0d659ba40a86920de2fe39a1e185578542582ba7e72c4bf,top_route_path in hash-verified formal results
PaRoutes120,n5_5628,paroutes_retrostar,True,closed,1,25fb4a68fa1627dbf5c8de157af715bff0b396a1ca1e1549ec5c1379cb1d9eac,top_route_path in hash-verified formal results
PaRoutes120,n5_5654,paroutes_retrostar,False,open,4,3b0f7cc58efa93e1aeaaef85277a7770fc28b31f6e5b33e67a23077abea4809e,top_route_path in hash-verified formal results
PaRoutes120,n5_6004,paroutes_retrostar,False,open,4,cc6c3c5a96dc803319959b1a64a1ad35bd838f1f6a291f9c307d333f086b46c7,top_route_path in hash-verified formal results
PaRoutes120,n5_6115,paroutes_retrostar,True,closed,4,152c1317fa5c51708fb69b8858f1a80e01fe61001fd940a4800337204f058480,top_route_path in hash-verified formal results
PaRoutes120,n5_6397,paroutes_retrostar,False,open,3,b0555a66eee3359bfe995bf04038a41cf909573430f73080493b288c44aac3e0,top_route_path in hash-verified formal results
PaRoutes120,n5_6445,paroutes_retrostar,False,open,3,73920add95e2f4595d0d56841d37ff48fea05f5a744976741fbcbc18ca4c1b53,top_route_path in hash-verified formal results
PaRoutes120,n5_6541,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n5_6568,paroutes_retrostar,False,open,3,61716d6310790596eafd036882de5789c2691678edd88768fd5035d768d801ce,top_route_path in hash-verified formal results
PaRoutes120,n5_6926,paroutes_retrostar,False,open,5,e4d47374d58c2f77cb819f6eba8e2bd9f2fd2e33eb9aef398a5895483567f955,top_route_path in hash-verified formal results
PaRoutes120,n5_7157,paroutes_retrostar,True,closed,3,3474ab6c942acdd310eebfedfeb754d9fa68d20f01cd4db51ecc8af8504a884f,top_route_path in hash-verified formal results
PaRoutes120,n5_7287,paroutes_retrostar,False,open,3,f95bef69d3555976bbd5abe2bb43ef7b6c347cb343a7b151e6ac30984f624dba,top_route_path in hash-verified formal results
PaRoutes120,n5_7593,paroutes_retrostar,False,open,3,6ea87289d6dd4a5c3fc91c1863c52f06b85204bfc5d3f7b27f28d490c6159a5d,top_route_path in hash-verified formal results
PaRoutes120,n5_7630,paroutes_retrostar,True,closed,3,3bb961890d0359b0b33fb93def9fb6dd615e40e2681bac19c891df80beac008b,top_route_path in hash-verified formal results
PaRoutes120,n5_7685,paroutes_retrostar,False,open,2,6b02aee8cf3a99bb9aa6584084cf846326bc3f395b9b3e0edf98f4453f61cc01,top_route_path in hash-verified formal results
PaRoutes120,n5_7796,paroutes_retrostar,True,closed,5,24ad24f5319dcf6c20e7094955edb02ecf16233fdda7f6ffe36d3eb36f328d86,top_route_path in hash-verified formal results
PaRoutes120,n5_7805,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n5_7899,paroutes_retrostar,True,closed,3,37159d4fd3bd5d866500f9cbc5722178fb9b2e0a108a718e9ce3478a8400d59f,top_route_path in hash-verified formal results
PaRoutes120,n5_7967,paroutes_retrostar,True,closed,3,04677ab78324a5e13795d248235d1575e544fc553a1a785e170a319807d1effb,top_route_path in hash-verified formal results
PaRoutes120,n5_8105,paroutes_retrostar,True,closed,3,21cf98d7dd9e27a0a4a83453481b020e51670fe03ed432ba74b299b1100286fc,top_route_path in hash-verified formal results
PaRoutes120,n5_8189,paroutes_retrostar,True,closed,6,981f92caadc97d5d9977e9744f9fb790bb987e5c74f88641982c98d89093cb8f,top_route_path in hash-verified formal results
PaRoutes120,n5_8613,paroutes_retrostar,False,open,3,18b312c8aae5d789ee123f470ed41717ca6825eb08edae99bdf6e468167f1823,top_route_path in hash-verified formal results
PaRoutes120,n5_8672,paroutes_retrostar,False,open,3,746d3926f34c7bbe6e225e012b163652840c24b68b99de46c15b2314bc9a6c9f,top_route_path in hash-verified formal results
PaRoutes120,n5_8918,paroutes_retrostar,True,closed,5,1385fc7fd9fac09bd2318b7c6e05dbb76983ee49017a8df355a6b4f7094011b2,top_route_path in hash-verified formal results
PaRoutes120,n5_9093,paroutes_retrostar,False,open,3,c7224295e4b98c03cdeb35562bc5d8ec1ea4910008738f76557544c0d0d6eb79,top_route_path in hash-verified formal results
PaRoutes120,n5_9115,paroutes_retrostar,False,open,3,e51ae4c45fd8aed5ac77687957f71ef1f17ad9b4dfc8cb4f41ba42f521efa104,top_route_path in hash-verified formal results
PaRoutes120,n5_9145,paroutes_retrostar,False,open,2,4703297b0e0d86f623d656d58cc8306f5949c33656c3ba6135c9a90a861d4d76,top_route_path in hash-verified formal results
PaRoutes120,n5_9281,paroutes_retrostar,False,open,2,f515e739ce1f66e16a4871c456d237c91ff4827d36c925d3c2f487760f217dfd,top_route_path in hash-verified formal results
PaRoutes120,n5_9293,paroutes_retrostar,True,closed,1,8af052a275632e0fde44111cbd66115afcff655a7006d76037a4a0d12d5af123,top_route_path in hash-verified formal results
PaRoutes120,n5_9501,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n5_9628,paroutes_retrostar,True,closed,3,3be0c91109fdb2c374409fb618f3fd8ed03bab266f822e0d21e7d77f63101b02,top_route_path in hash-verified formal results
PaRoutes120,n5_9743,paroutes_retrostar,False,open,2,4b0bb8c5edcfd95d079a7f359bba0fbc4a2ef9affa3cbe232f9809d0f21d3fad,top_route_path in hash-verified formal results
PaRoutes120,n5_9869,paroutes_retrostar,True,closed,2,bd015d52830f85b7f5f321b535747f314b6a6a6c5f9985a7643712eef6b232f4,top_route_path in hash-verified formal results
PaRoutes120,n5_9998,paroutes_retrostar,False,no_route,0,,
PaRoutes120,n1_366,rootaligned_retrostar,True,closed,5,6922dd935ad08bac202e4a401268dea6f099d418d07424a42532713931fdc8ef,top_route_path in hash-verified formal results
PaRoutes120,n1_566,rootaligned_retrostar,True,closed,4,ee0264b2244458b522300572605417d13748af6735fe44ae9ee91ac698f7f78c,top_route_path in hash-verified formal results
PaRoutes120,n1_659,rootaligned_retrostar,True,closed,4,88ed11449cb658e77a898d024e7ee1989254035769f5ba23c20bc8036ffa9fb0,top_route_path in hash-verified formal results
PaRoutes120,n1_849,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_883,rootaligned_retrostar,True,closed,6,a656c1da07ad6426ca5a4acf146ad3146bf7dd161f2e136579c5f0f9a8f9b7ff,top_route_path in hash-verified formal results
PaRoutes120,n1_1020,rootaligned_retrostar,True,closed,6,3702de315e36b3cd56089ff857a14d46220312804ea966ce6a1b2ebf5c10ba5e,top_route_path in hash-verified formal results
PaRoutes120,n1_1096,rootaligned_retrostar,True,closed,5,b797bd075aa80d7b980c34353ca1b17417221dc8ecb738aca43cb1486876627b,top_route_path in hash-verified formal results
PaRoutes120,n1_1115,rootaligned_retrostar,True,closed,2,c817aff15da2cdcace728124ccd7edfce1c10eb1b89d8bdd3624949d9777104c,top_route_path in hash-verified formal results
PaRoutes120,n1_1276,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_1307,rootaligned_retrostar,True,closed,5,801aecc4b90d0a7cc0658e6c0c5dce3d81a00adc13950382e15b1d3b4b980c97,top_route_path in hash-verified formal results
PaRoutes120,n1_1391,rootaligned_retrostar,True,closed,3,d6f4ee5c6494a8ac764cdd09d4bd525291b7ee983908b3f5f33af853f78a4f5d,top_route_path in hash-verified formal results
PaRoutes120,n1_2261,rootaligned_retrostar,True,closed,3,88a9c1f0a0b8b620a6223319ea9b7f042ebbbfa7d3ff701a027f60c45347bdeb,top_route_path in hash-verified formal results
PaRoutes120,n1_2324,rootaligned_retrostar,False,open,4,38244f9188e2eb855f64c57a3b97423644ed2e77a18f25f6efc9fa54f6b9e838,top_route_path in hash-verified formal results
PaRoutes120,n1_2500,rootaligned_retrostar,False,open,3,7e133aca80de39f8b799454cdd9048398af84b6cecb51885b766d1f2d2f53276,top_route_path in hash-verified formal results
PaRoutes120,n1_2664,rootaligned_retrostar,True,closed,6,785301ae4e791ed6b8169ba58221948de9d3e5ac12cd6da1b610ae0d17f295a0,top_route_path in hash-verified formal results
PaRoutes120,n1_2879,rootaligned_retrostar,True,closed,4,0622e3f33fb90b41ddd7cdb1ce3b66d2b46af53353b72a23cc0f4e07a6dd752a,top_route_path in hash-verified formal results
PaRoutes120,n1_3447,rootaligned_retrostar,True,closed,4,16194ff039daf018d22b763e7e64384e6a11a235bd06f426eefce7d3a70c1a25,top_route_path in hash-verified formal results
PaRoutes120,n1_3899,rootaligned_retrostar,True,closed,3,53874b7a101a510a06924aa348cc90e912f95d640351f45f39c95debf929ebdd,top_route_path in hash-verified formal results
PaRoutes120,n1_4003,rootaligned_retrostar,False,open,3,be1a1658af0792665163cdc0b0c9deb4ac94fd2d64a5036e22960116e063d316,top_route_path in hash-verified formal results
PaRoutes120,n1_4140,rootaligned_retrostar,True,closed,1,02d0653f8a9b947cafcaacfcdb2bc184bdb72c61e6c1145e26b95cd25bd16a85,top_route_path in hash-verified formal results
PaRoutes120,n1_4208,rootaligned_retrostar,True,closed,4,1d2065f9e0ebbcf751c9c46e15c66ce965f48026bfa974bc3dc69155a6099c8c,top_route_path in hash-verified formal results
PaRoutes120,n1_4328,rootaligned_retrostar,True,closed,2,a10c905e4f6a9ed95da9c6b834e4b4cde84c8169bd50b9657e24d5fbf190619f,top_route_path in hash-verified formal results
PaRoutes120,n1_4823,rootaligned_retrostar,True,closed,2,79079ed14ca1080a6fe0cf9299d8f18657a3542414d813ca13a75018afaaf18a,top_route_path in hash-verified formal results
PaRoutes120,n1_5245,rootaligned_retrostar,True,closed,3,774a56e515d47410dd0abf2fad011cd268daee2d59f898baad5cbb0c5028e8a3,top_route_path in hash-verified formal results
PaRoutes120,n1_5357,rootaligned_retrostar,False,open,3,3598c440eb97abf0db6e0d28a812c126c1f037a6c4a4d1eb2512fc29abdd78ec,top_route_path in hash-verified formal results
PaRoutes120,n1_5654,rootaligned_retrostar,True,closed,2,f2ff1abff07565a3e9aea6d2d63a62fd305bcc885e0e0bcc99b3aa9ee9cb3f2c,top_route_path in hash-verified formal results
PaRoutes120,n1_5948,rootaligned_retrostar,True,closed,5,966e4cc923719fbab63eb26582c17f88ad423e920cd40830cb4b7d077bafecf9,top_route_path in hash-verified formal results
PaRoutes120,n1_6102,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_6381,rootaligned_retrostar,True,closed,4,0cc52b3903572d8d4897838c6664f484beecebc870e0c9f75bd80f586dd0fd0a,top_route_path in hash-verified formal results
PaRoutes120,n1_6397,rootaligned_retrostar,True,closed,4,1b3f243dca78c47f58f7f26918a3affb813d6826ba60fa693a34ee58fee57880,top_route_path in hash-verified formal results
PaRoutes120,n1_6589,rootaligned_retrostar,False,open,3,899aa84863ec1e0dcbf5a063727b72d29427b1f05ad1f305e2f6873cc4656a5b,top_route_path in hash-verified formal results
PaRoutes120,n1_6714,rootaligned_retrostar,True,closed,3,0d89d22d389703f0d290d0f6bde78349c2797116d4285d2a86de0c3f2a5d7a57,top_route_path in hash-verified formal results
PaRoutes120,n1_6952,rootaligned_retrostar,True,closed,4,17761d183f725738e13605636fd344cab335d8011b5195742c6b20d102d6478a,top_route_path in hash-verified formal results
PaRoutes120,n1_7007,rootaligned_retrostar,False,open,1,cce63b5e0999abbff0b4b0887a944f9749d71f8c937ff6c7a1f32673a039abdf,top_route_path in hash-verified formal results
PaRoutes120,n1_7287,rootaligned_retrostar,False,open,3,4e46aa2b9418b3a31549b868ff090878a0634c11022b8067c30875c317ff121e,top_route_path in hash-verified formal results
PaRoutes120,n1_7500,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_7553,rootaligned_retrostar,True,closed,3,f546967a10bc570d786c5463fcf4ff17b20dbc08e78cdf9ce031e682f4b6e809,top_route_path in hash-verified formal results
PaRoutes120,n1_7678,rootaligned_retrostar,True,closed,2,ce759d7bd01c92d51f38195f87779550bdc2c07f23e863a4749408840dea79a9,top_route_path in hash-verified formal results
PaRoutes120,n1_7943,rootaligned_retrostar,False,open,2,0a3d0d309c0cac92e4b3d5fca8278e71a0fc0b7967adbca908fbbfabc887a50b,top_route_path in hash-verified formal results
PaRoutes120,n1_8105,rootaligned_retrostar,True,closed,4,b9babf3242daae8768dfb85ece6f6a46c90dbe095270f5bef251bcfb40fe4fe9,top_route_path in hash-verified formal results
PaRoutes120,n1_8382,rootaligned_retrostar,False,open,2,7eaf856eb23c35ec7a2a091145ef5a89f341859adfe2f0d09690f9e7be746b5b,top_route_path in hash-verified formal results
PaRoutes120,n1_8397,rootaligned_retrostar,False,open,4,f8da5e88cc99285013f8877fccc6fe1ed34a446389c0f63944225b7a399f90af,top_route_path in hash-verified formal results
PaRoutes120,n1_8498,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_8613,rootaligned_retrostar,True,closed,4,0aaf78c4ae04a16d7ca7efed40448332273812bd8185fce77fff29dba6e4dd3d,top_route_path in hash-verified formal results
PaRoutes120,n1_8633,rootaligned_retrostar,True,closed,5,dda7c38e78b4c8eb5fcc3f26cd80c49196e8113b07fe3344205a265993f7824c,top_route_path in hash-verified formal results
PaRoutes120,n1_8654,rootaligned_retrostar,True,closed,4,c7f6a9e0af8fe16c4079053cac915091b697963a732d9d7bc191cb8a609e8ba4,top_route_path in hash-verified formal results
PaRoutes120,n1_8725,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_9128,rootaligned_retrostar,True,closed,4,8f4cfad7539dd15940b6f09e204588c382ca3a54d426197efc9d8a70d03e7789,top_route_path in hash-verified formal results
PaRoutes120,n1_9743,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_9822,rootaligned_retrostar,True,closed,4,3643e9902d2180211ab396c2913b90b0d8cc85509f99b5e57b07957ce08be993,top_route_path in hash-verified formal results
PaRoutes120,n1_9869,rootaligned_retrostar,True,closed,2,78d3d0cfb15e94f5bdbbb00f31ff8c9bdecd178a49b41e65c98d82144a8cfafc,top_route_path in hash-verified formal results
PaRoutes120,n5_129,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_234,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_431,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_441,rootaligned_retrostar,True,closed,8,416dab39f12db49391b627268fbd322355687323e34c330cb8e9fbb0a8112cc9,top_route_path in hash-verified formal results
PaRoutes120,n5_633,rootaligned_retrostar,False,open,6,63bae65040dff563aa9432076ceb648a1b6be83e5786213e58cbb1c9b1aff111,top_route_path in hash-verified formal results
PaRoutes120,n5_659,rootaligned_retrostar,True,closed,4,aff07ed02b31a01b730e0319696a4fe54b0d70e99c9d6a641a69171f32e57179,top_route_path in hash-verified formal results
PaRoutes120,n5_880,rootaligned_retrostar,True,closed,4,1464f0f987aeabeb3cc3df85181232e62d5d05c4d4b6807ae4d8bb8567cb16a3,top_route_path in hash-verified formal results
PaRoutes120,n5_1096,rootaligned_retrostar,True,closed,5,b17de641f067b67e6047ee882011632a0130ad95079c4eda6284c39e3c0eebe9,top_route_path in hash-verified formal results
PaRoutes120,n5_1115,rootaligned_retrostar,True,closed,6,c7711ad7938ca3ff9f67a8af8b372367d30b9916fded3836ab99523781f8d577,top_route_path in hash-verified formal results
PaRoutes120,n5_1276,rootaligned_retrostar,True,closed,4,c50c59c7ca22d1d913ab38481c6fa22d6215a418b24a7d87152546dda31c9840,top_route_path in hash-verified formal results
PaRoutes120,n5_1298,rootaligned_retrostar,False,open,2,802b0ecefeec08778ed91083eefebe2e745496fcf108afd8c6e904d3d022011e,top_route_path in hash-verified formal results
PaRoutes120,n5_1391,rootaligned_retrostar,True,closed,2,92f123076fc0cead922ef0ec9960b04c616e85f787a6035d66cac427b5fd150c,top_route_path in hash-verified formal results
PaRoutes120,n5_1480,rootaligned_retrostar,True,closed,4,ecfa5662ad4c0875f33a9be930e12e546a2a86c5ecbf3b16a15362db39aecc8e,top_route_path in hash-verified formal results
PaRoutes120,n5_1811,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_2106,rootaligned_retrostar,True,closed,4,ac44eb65c6372a507d657f4c8fd44d169e854fcc5fea7e65baa2497e932ff815,top_route_path in hash-verified formal results
PaRoutes120,n5_2120,rootaligned_retrostar,True,closed,3,5c54c8d203c25cbdd05270d64454387906fb6b7ba323b708044797075dd36bd6,top_route_path in hash-verified formal results
PaRoutes120,n5_2488,rootaligned_retrostar,False,open,4,91cffa2e7afcabdafdc2b744aa228520b9b760b6a8b9dab69e755802fed97b16,top_route_path in hash-verified formal results
PaRoutes120,n5_2779,rootaligned_retrostar,True,closed,3,1ecb540a80d6a4acc7cd520d45220ebbe99612ee8b1a7e5167328759e9154ab4,top_route_path in hash-verified formal results
PaRoutes120,n5_2816,rootaligned_retrostar,True,closed,5,1637d267bf26bc7de77c98f6201365c78fe4cedff2c2ba84674c1de90462e7c6,top_route_path in hash-verified formal results
PaRoutes120,n5_2817,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_2847,rootaligned_retrostar,True,closed,5,67aca47d6ada06b233213f16147a2e0ec886769f723497710ac3217f2c2be833,top_route_path in hash-verified formal results
PaRoutes120,n5_2879,rootaligned_retrostar,True,closed,5,fafc2a850eb1db282e3f8f4dcf827c2800a19ed6e10fcd4af1024d7c39080857,top_route_path in hash-verified formal results
PaRoutes120,n5_3042,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_3622,rootaligned_retrostar,False,open,3,0d68f9d322f060312f29e5c10758c1bff615cb00ab3db9da829021cbc516b610,top_route_path in hash-verified formal results
PaRoutes120,n5_3850,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_3961,rootaligned_retrostar,False,open,4,65180b0551404054abcaf4fe44169d91ce00afd0d5fc3292ce19773f5405aa32,top_route_path in hash-verified formal results
PaRoutes120,n5_4003,rootaligned_retrostar,True,closed,7,3d286c7ed3bde4c29bdfbe948befbd62bddb57200864b37eae66beeebc5ce1a3,top_route_path in hash-verified formal results
PaRoutes120,n5_4017,rootaligned_retrostar,True,closed,5,1190d64730e7d8478773aa4b4e532cd9c77506c3534d247f996ef75947b56e57,top_route_path in hash-verified formal results
PaRoutes120,n5_4134,rootaligned_retrostar,True,closed,7,7cee7769090de2b6ef46a66cb7113d4c87b1556176cb5767fe9dcd5c201e8072,top_route_path in hash-verified formal results
PaRoutes120,n5_4328,rootaligned_retrostar,True,closed,6,937088246237c70efc3d18fc5a8935b31eb67927bfb50861f3f6fe63d6c7abea,top_route_path in hash-verified formal results
PaRoutes120,n5_4400,rootaligned_retrostar,False,open,5,20e101c95709ebc32e76b43f7e4c313413ccd5a8650280a52b09e7e6f2820ed7,top_route_path in hash-verified formal results
PaRoutes120,n5_5256,rootaligned_retrostar,False,open,3,bca028ffbe7faf82b24606d1bc1a38005ed101712ff5a5a477a5e1e78dbe395a,top_route_path in hash-verified formal results
PaRoutes120,n5_5306,rootaligned_retrostar,True,closed,3,332702823648269819b8e1d68ca866928a351482d8cfe14f9c9587d7d44ba53c,top_route_path in hash-verified formal results
PaRoutes120,n5_5313,rootaligned_retrostar,True,closed,5,14155565f98b7a9da92eb15dd71c7edcf62816987fb0da8c8083ab44cd30964b,top_route_path in hash-verified formal results
PaRoutes120,n5_5455,rootaligned_retrostar,True,closed,3,1add02ebe99c8325e87a838d5dac559a8864d1d1f493a556c605089798449971,top_route_path in hash-verified formal results
PaRoutes120,n5_5531,rootaligned_retrostar,True,closed,3,1677b136f0207a89365bcb171ad456a6422b7814a283df8ec4839a57f4d2ce60,top_route_path in hash-verified formal results
PaRoutes120,n5_5628,rootaligned_retrostar,True,closed,3,e141105f57f60e12dd0a285e634250fde0e703f1d06b865a092ec23515dcaad8,top_route_path in hash-verified formal results
PaRoutes120,n5_5654,rootaligned_retrostar,False,open,4,4b60531fc98c926b6c9b2292434255c08935ae933a09e391c542eead99679e0e,top_route_path in hash-verified formal results
PaRoutes120,n5_6004,rootaligned_retrostar,False,open,4,cc6c3c5a96dc803319959b1a64a1ad35bd838f1f6a291f9c307d333f086b46c7,top_route_path in hash-verified formal results
PaRoutes120,n5_6115,rootaligned_retrostar,True,closed,6,28ece4b0ea31e8a84a3fb9d38323683c900b40dcaa02329a475ffb0ac289ae10,top_route_path in hash-verified formal results
PaRoutes120,n5_6397,rootaligned_retrostar,True,closed,4,61fec1c1971a17fc7916e08fd277988915da6078cf96ef13b1740fde1381348b,top_route_path in hash-verified formal results
PaRoutes120,n5_6445,rootaligned_retrostar,False,open,3,73920add95e2f4595d0d56841d37ff48fea05f5a744976741fbcbc18ca4c1b53,top_route_path in hash-verified formal results
PaRoutes120,n5_6541,rootaligned_retrostar,True,closed,3,0636d9db2ded41d89390b8eb9ac86edae7e0c97f98fe775776f436e4d799b6ac,top_route_path in hash-verified formal results
PaRoutes120,n5_6568,rootaligned_retrostar,False,open,3,255512b70721fc7b2d52ced5a59f9c8dcb37789a9b1681edfcd63ac8524dccc3,top_route_path in hash-verified formal results
PaRoutes120,n5_6926,rootaligned_retrostar,False,open,5,5b20b5e45b07e21d6044e15200fffc7d4d16a30261e6988b6ec8469528a3ba36,top_route_path in hash-verified formal results
PaRoutes120,n5_7157,rootaligned_retrostar,True,closed,4,96fd3c9ca758598b4644340cdb215e3903093ef53d2090c008b423e3b3f4763a,top_route_path in hash-verified formal results
PaRoutes120,n5_7287,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_7593,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_7630,rootaligned_retrostar,True,closed,3,7a1bb335a92bfe2ef6193243581525c136cbc4eb6187e2ac739bc98497fad7df,top_route_path in hash-verified formal results
PaRoutes120,n5_7685,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n5_7796,rootaligned_retrostar,True,closed,3,826f29f931110d9f05c95146e5f9edea5ec75ac150fa1beda6e869a856e591a2,top_route_path in hash-verified formal results
PaRoutes120,n5_7805,rootaligned_retrostar,False,open,3,5f12cc57dd48adbb4caa40ad5d3949b430dfb739f24b1c11ec5acad4fc79f44c,top_route_path in hash-verified formal results
PaRoutes120,n5_7899,rootaligned_retrostar,True,closed,4,434d80eb8f3500198e036fae7eb5501dd54193c4b0680d978dbd0012b20c0dee,top_route_path in hash-verified formal results
PaRoutes120,n5_7967,rootaligned_retrostar,True,closed,3,8706354eca11bd17c91de240bf9852cae8f443f862acdfb1eb33b4a1caf3a853,top_route_path in hash-verified formal results
PaRoutes120,n5_8105,rootaligned_retrostar,True,closed,4,21ddd3edba55d485f9cf0676862dc6c7a86cf22d4e456006967f924ba416d16d,top_route_path in hash-verified formal results
PaRoutes120,n5_8189,rootaligned_retrostar,True,closed,5,ba8908b4f6ac08844137b0a3e58ca19b815e9f05dbe921b84ba51b9d484df548,top_route_path in hash-verified formal results
PaRoutes120,n5_8613,rootaligned_retrostar,False,open,3,187a822632737f63ec0bc55a68790317d3a5ffd4d9e5c9217e9cfbfa30072514,top_route_path in hash-verified formal results
PaRoutes120,n5_8672,rootaligned_retrostar,False,open,3,746d3926f34c7bbe6e225e012b163652840c24b68b99de46c15b2314bc9a6c9f,top_route_path in hash-verified formal results
PaRoutes120,n5_8918,rootaligned_retrostar,False,open,4,bb6d764e76c9ff867c3f2f2348261054f10cbbe562ded4768d5773ffc6dc7965,top_route_path in hash-verified formal results
PaRoutes120,n5_9093,rootaligned_retrostar,False,open,4,d9408470e695ad191e7bae07aafc9ec994ab0ff1c58adfdfab9f1b54ad85a4fa,top_route_path in hash-verified formal results
PaRoutes120,n5_9115,rootaligned_retrostar,False,open,3,e51ae4c45fd8aed5ac77687957f71ef1f17ad9b4dfc8cb4f41ba42f521efa104,top_route_path in hash-verified formal results
PaRoutes120,n5_9145,rootaligned_retrostar,True,closed,4,50df31b10d3f8f54984bc75bd92e5c6fb4949afe5fa27412c38eff79bb422e45,top_route_path in hash-verified formal results
PaRoutes120,n5_9281,rootaligned_retrostar,False,open,2,f515e739ce1f66e16a4871c456d237c91ff4827d36c925d3c2f487760f217dfd,top_route_path in hash-verified formal results
PaRoutes120,n5_9293,rootaligned_retrostar,True,closed,2,1b5bf8d99992817b9b88464c26ca1a8e3d006b1b3eee4f577fd95a6568f62fe0,top_route_path in hash-verified formal results
PaRoutes120,n5_9501,rootaligned_retrostar,True,closed,5,3431f4538ca1727c3f3a56e93b825454553a571b66e1b8ee29cdbd68ff7bf1cd,top_route_path in hash-verified formal results
PaRoutes120,n5_9628,rootaligned_retrostar,True,closed,3,3be0c91109fdb2c374409fb618f3fd8ed03bab266f822e0d21e7d77f63101b02,top_route_path in hash-verified formal results
PaRoutes120,n5_9743,rootaligned_retrostar,True,closed,2,f25d67b746532ab5c5a16ee28f06c6a543005b73d42395122913508e2c47a7ef,top_route_path in hash-verified formal results
PaRoutes120,n5_9869,rootaligned_retrostar,True,closed,2,bd015d52830f85b7f5f321b535747f314b6a6a6c5f9985a7643712eef6b232f4,top_route_path in hash-verified formal results
PaRoutes120,n5_9998,rootaligned_retrostar,False,no_route,0,,
PaRoutes120,n1_366,rootaligned_mcts,True,closed,2,ffc7e4ddf4916f54fc05c4416665903d8147997be7d36fe5ef9a6f7c5da6bdbc,top_route_path in hash-verified formal results
PaRoutes120,n1_566,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_659,rootaligned_mcts,True,closed,3,aceadd7edcb5e90842e418aa62f4f845c6203cb353df20cdc79ab00ce8dc1faa,top_route_path in hash-verified formal results
PaRoutes120,n1_849,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_883,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_1020,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_1096,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_1115,rootaligned_mcts,True,closed,2,c817aff15da2cdcace728124ccd7edfce1c10eb1b89d8bdd3624949d9777104c,top_route_path in hash-verified formal results
PaRoutes120,n1_1276,rootaligned_mcts,False,no_route,0,,
PaRoutes120,n1_1307,rootaligned_mcts,True,closed,3,2f4636f939f0069fc0937e0d3527c6aee3002d5f89274f37b27197cfd743ecc1,top_route_path in hash-verified formal results
PaRoutes120,n1_1391,rootaligned_mcts,True,closed,3,d5796c484fa59cf29f696a1f6859b2a0626b73c490d5702732af30a07329f060,top_route_path in hash-verified formal results
